"","site_number","study_block","study_sample","study_number","reference","lat","lon","country","biome","land_use","land_use_specific","land_use_intensity","LUI","richness","amazon"
"310","510_3","510_3","510_2",510,"Guimaraes2000",-24.999,-48.016,"Brazil","Mangroves","primary vegetation","Atlantic forest","minimal","primary vegetation-minimal",5,0
"311","510_4","510_4","510_1",510,"Guimaraes2000",-24.999,-48.016,"Brazil","Mangroves","primary vegetation","residence inside forest","light","primary vegetation-substantial",6,0
"312","540_2","540_1","540_1",540,"Pereira2021",-1.800861111,-60.25852778,"Brazil","Tropical & Subtropical Moist Broadleaf Forests","secondary vegetation","forest edge","light","secondary vegetation-substantial",1,1
"313","582_1","582_1","582_1",582,"Turell2008",-3.816666667,-73.36666667,"Peru","Tropical & Subtropical Moist Broadleaf Forests","primary vegetation","tropical rainforest","intense","primary vegetation-substantial",10,1
"314","582_2","582_1","582_1",582,"Turell2008",-3.816666667,-73.36666667,"Peru","Tropical & Subtropical Moist Broadleaf Forests","primary vegetation","tropical rainforest","minimal","primary vegetation-minimal",9,1
"315","598_2","598_1","598_1",598,"Silva2014",-8.2875,-35.03333333,"Brazil","Mangroves","secondary vegetation","peridomestic area","light","secondary vegetation-substantial",1,0
"316","604_1","604_1","604_1",604,"Chaves2016",-25.037955,-47.9444,"Brazil","Mangroves","primary vegetation","tropical rainforest, Atlantic forest","minimal","primary vegetation-minimal",4,0
"317","604_2","604_1","604_1",604,"Chaves2016",-25.037955,-47.9444,"Brazil","Mangroves","primary vegetation","restinga","minimal","primary vegetation-minimal",3,0
"318","604_3","604_2","604_1",604,"Chaves2016",-25.037955,-47.9444,"Brazil","Mangroves","managed","cropland","light","managed-substantial",2,0
"319","621_1","621_1","621_1",621,"Dusfour2012",3.750283333,-53.54895,"French Guiana","Tropical & Subtropical Moist Broadleaf Forests","primary vegetation","gold mine","intense","primary vegetation-substantial",1,1
"320","621_1","621_1","621_2",621,"Dusfour2012",3.750283333,-53.54895,"French Guiana","Tropical & Subtropical Moist Broadleaf Forests","primary vegetation","gold mine","intense","primary vegetation-substantial",4,1
"321","621_2","621_2","621_1",621,"Dusfour2012",3.661266667,-53.9639,"French Guiana","Tropical & Subtropical Moist Broadleaf Forests","primary vegetation","tropical rainforest","minimal","primary vegetation-minimal",1,1
"322","704_1","704_1","704_2",704,"Duque2019",-0.406944444,-76.62055556,"Ecuador","Tropical & Subtropical Moist Broadleaf Forests","primary vegetation","Forest ecotone","minimal","primary vegetation-minimal",1,1
"323","704_3","704_3","704_2",704,"Duque2019",-0.406944444,-76.62055556,"Ecuador","Tropical & Subtropical Moist Broadleaf Forests","urban","Urban","intense","urban-substantial",2,1
"324","704_3","704_3","704_3",704,"Duque2019",-0.406944444,-76.62055556,"Ecuador","Tropical & Subtropical Moist Broadleaf Forests","urban","Urban","intense","urban-substantial",1,1
"325","712_1","712_1","712_1",712,"Rodrigues2014",-1.425555556,-48.43472222,"Brazil","Tropical & Subtropical Moist Broadleaf Forests","managed","livestock grazing","intense","managed-substantial",5,1
"326","712_1","712_1","712_2",712,"Rodrigues2014",-1.425555556,-48.43472222,"Brazil","Tropical & Subtropical Moist Broadleaf Forests","managed","livestock grazing","intense","managed-substantial",4,1
"327","712_1","712_1","712_4",712,"Rodrigues2014",-1.425555556,-48.43472222,"Brazil","Tropical & Subtropical Moist Broadleaf Forests","managed","livestock grazing","intense","managed-substantial",4,1
"328","712_1","712_1","712_6",712,"Rodrigues2014",-1.425555556,-48.43472222,"Brazil","Tropical & Subtropical Moist Broadleaf Forests","managed","livestock grazing","intense","managed-substantial",5,1
"329","712_2","712_2","712_3",712,"Rodrigues2014",-8.092222222,-64.00138889,"Brazil","Tropical & Subtropical Moist Broadleaf Forests","primary vegetation","tropical rainforest","minimal","primary vegetation-minimal",1,1
"330","712_2","712_2","712_5",712,"Rodrigues2014",-8.092222222,-64.00138889,"Brazil","Tropical & Subtropical Moist Broadleaf Forests","primary vegetation","tropical rainforest","minimal","primary vegetation-minimal",1,1
"331","712_2","712_2","712_7",712,"Rodrigues2014",-8.092222222,-64.00138889,"Brazil","Tropical & Subtropical Moist Broadleaf Forests","primary vegetation","tropical rainforest","minimal","primary vegetation-minimal",1,1
"332","73_1","73_1","73_1",73,"Ramirez2018",-25.67056389,-54.55408333,"Argentina","Tropical & Subtropical Moist Broadleaf Forests","primary vegetation","primary subtropical rainforest","minimal","primary vegetation-minimal",6,0
"333","73_1","73_1","73_2",73,"Ramirez2018",-25.67056389,-54.55408333,"Argentina","Tropical & Subtropical Moist Broadleaf Forests","primary vegetation","primary subtropical rainforest","minimal","primary vegetation-minimal",6,0
"334","73_1","73_1","73_3",73,"Ramirez2018",-25.67056389,-54.55408333,"Argentina","Tropical & Subtropical Moist Broadleaf Forests","primary vegetation","primary subtropical rainforest","minimal","primary vegetation-minimal",6,0
"335","73_1","73_1","73_4",73,"Ramirez2018",-25.67056389,-54.55408333,"Argentina","Tropical & Subtropical Moist Broadleaf Forests","primary vegetation","primary subtropical rainforest","minimal","primary vegetation-minimal",1,0
"336","73_2","73_2","73_1",73,"Ramirez2018",-25.65389722,-54.57075,"Argentina","Tropical & Subtropical Moist Broadleaf Forests","secondary vegetation","rural, periurban and deforested","light","secondary vegetation-substantial",6,0
"337","73_2","73_2","73_2",73,"Ramirez2018",-25.65389722,-54.57075,"Argentina","Tropical & Subtropical Moist Broadleaf Forests","secondary vegetation","rural, periurban and deforested","light","secondary vegetation-substantial",6,0
"338","73_2","73_2","73_3",73,"Ramirez2018",-25.65389722,-54.57075,"Argentina","Tropical & Subtropical Moist Broadleaf Forests","secondary vegetation","rural, periurban and deforested","light","secondary vegetation-substantial",6,0
"339","73_2","73_2","73_4",73,"Ramirez2018",-25.65389722,-54.57075,"Argentina","Tropical & Subtropical Moist Broadleaf Forests","secondary vegetation","rural, periurban and deforested","light","secondary vegetation-substantial",1,0
"340","73_3","73_3","73_1",73,"Ramirez2018",-25.62056389,-54.57075,"Argentina","Tropical & Subtropical Moist Broadleaf Forests","urban","urban","intense","urban-substantial",3,0
"341","73_3","73_3","73_2",73,"Ramirez2018",-25.62056389,-54.57075,"Argentina","Tropical & Subtropical Moist Broadleaf Forests","urban","urban","intense","urban-substantial",5,0
"342","73_3","73_3","73_3",73,"Ramirez2018",-25.62056389,-54.57075,"Argentina","Tropical & Subtropical Moist Broadleaf Forests","urban","urban","intense","urban-substantial",5,0
"343","733_1","733_1","733_1",733,"Abou2017",6.22,-61.54,"Venezuela","Tropical & Subtropical Moist Broadleaf Forests","urban","urban conglomerate","intense","urban-substantial",3,1
"344","733_1","733_1","733_2",733,"Abou2017",6.22,-61.54,"Venezuela","Tropical & Subtropical Moist Broadleaf Forests","urban","urban conglomerate","intense","urban-substantial",3,1
"345","733_1","733_1","733_3",733,"Abou2017",6.22,-61.54,"Venezuela","Tropical & Subtropical Moist Broadleaf Forests","urban","urban conglomerate","intense","urban-substantial",4,1
"346","733_2","733_2","733_1",733,"Abou2017",6.22,-61.54,"Venezuela","Tropical & Subtropical Moist Broadleaf Forests","secondary vegetation","gold mine","intense","secondary vegetation-substantial",5,1
"347","733_2","733_2","733_2",733,"Abou2017",6.22,-61.54,"Venezuela","Tropical & Subtropical Moist Broadleaf Forests","secondary vegetation","gold mine","intense","secondary vegetation-substantial",3,1
"348","733_2","733_2","733_3",733,"Abou2017",6.22,-61.54,"Venezuela","Tropical & Subtropical Moist Broadleaf Forests","secondary vegetation","gold mine","intense","secondary vegetation-substantial",3,1
"349","733_2","733_2","733_4",733,"Abou2017",6.22,-61.54,"Venezuela","Tropical & Subtropical Moist Broadleaf Forests","secondary vegetation","gold mine","intense","secondary vegetation-substantial",4,1
"350","738_1","738_1","738_2",738,"Forattini1993",-24.695764,-47.902552,"Brazil","Tropical & Subtropical Moist Broadleaf Forests","primary vegetation","primitive Atlantic forest","intense","primary vegetation-substantial",7,0
"351","738_2","738_1","738_2",738,"Forattini1993",-24.695764,-47.902552,"Brazil","Tropical & Subtropical Moist Broadleaf Forests","managed","rice paddy","intense","managed-substantial",9,0
"352","738_3","738_2","738_2",738,"Forattini1993",-24.695764,-47.902552,"Brazil","Tropical & Subtropical Moist Broadleaf Forests","primary vegetation","primitive Atlantic forest","minimal","primary vegetation-minimal",10,0
"353","738_4","738_1","738_1",738,"Forattini1993",-24.695764,-47.902552,"Brazil","Tropical & Subtropical Moist Broadleaf Forests","managed","rice paddy","intense","managed-substantial",2,0
"354","738_5","738_1","738_1",738,"Forattini1993",-24.695764,-47.902552,"Brazil","Tropical & Subtropical Moist Broadleaf Forests","managed","rice paddy","intense","managed-substantial",2,0
"355","738_6","738_1","738_1",738,"Forattini1993",-24.695764,-47.902552,"Brazil","Tropical & Subtropical Moist Broadleaf Forests","primary vegetation","primitive Atlantic forest","intense","primary vegetation-substantial",7,0
"356","767_1","767_1","767_1",767,"Vieira2020",-11.84805556,-55.64916667,"Brazil","Tropical & Subtropical Moist Broadleaf Forests","primary vegetation","urban forest park","light","primary vegetation-substantial",7,1
"357","767_2","767_1","767_1",767,"Vieira2020",-11.84805556,-55.64916667,"Brazil","Tropical & Subtropical Moist Broadleaf Forests","secondary vegetation","forest remnants, deforested area","intense","secondary vegetation-substantial",7,1
"358","798_2","798_2","798_1",798,"Correa2014",-22.77472222,-43.46425,"Brazil","Tropical & Subtropical Moist Broadleaf Forests","primary vegetation","Atlantic forest","light","primary vegetation-substantial",1,0
"359","798_3","798_3","798_1",798,"Correa2014",-22.77472222,-43.46425,"Brazil","Tropical & Subtropical Moist Broadleaf Forests","primary vegetation","Atlantic forest","light","primary vegetation-substantial",2,0
"360","798_4","798_4","798_1",798,"Correa2014",-22.77472222,-43.46425,"Brazil","Tropical & Subtropical Moist Broadleaf Forests","primary vegetation","Atlantic forest","minimal","primary vegetation-minimal",2,0
"361","819_1","819_1","819_1",819,"Forattini1993",-24.715246,-47.883378,"Brazil","Tropical & Subtropical Moist Broadleaf Forests","secondary vegetation","secondary rainforest","intense","secondary vegetation-substantial",3,0
"362","819_2","819_1","819_1",819,"Forattini1993",-24.715246,-47.883378,"Brazil","Tropical & Subtropical Moist Broadleaf Forests","secondary vegetation","secondary rainforest","intense","secondary vegetation-substantial",2,0
"363","819_3","819_2","819_1",819,"Forattini1993",-24.715246,-47.883378,"Brazil","Tropical & Subtropical Moist Broadleaf Forests","secondary vegetation","secondary rainforest","light","secondary vegetation-substantial",2,0
"364","819_4","819_3","819_1",819,"Forattini1993",-24.715246,-47.883378,"Brazil","Tropical & Subtropical Moist Broadleaf Forests","primary vegetation","Atlantic rainforest","light","primary vegetation-substantial",2,0
"365","819_5","819_3","819_1",819,"Forattini1993",-24.715246,-47.883378,"Brazil","Tropical & Subtropical Moist Broadleaf Forests","primary vegetation","Atlantic rainforest","minimal","primary vegetation-minimal",5,0
"366","822_1","822_1","822_1",822,"Tubaki2004",-20,-47.73333333,"Brazil","Tropical & Subtropical Grasslands, Savannas & Shrublands","managed","peridomiciliary","light","managed-substantial",7,0
"367","822_2","822_2","822_1",822,"Tubaki2004",-20,-47.66666667,"Brazil","Tropical & Subtropical Grasslands, Savannas & Shrublands","managed","pasture","intense","managed-substantial",7,0
"368","822_3","822_3","822_1",822,"Tubaki2004",-20,-47.43333333,"Brazil","Tropical & Subtropical Grasslands, Savannas & Shrublands","primary vegetation","savanna","minimal","primary vegetation-minimal",10,0
"369","822_4","822_4","822_1",822,"Tubaki2004",-20,-47.6,"Brazil","Tropical & Subtropical Grasslands, Savannas & Shrublands","primary vegetation","preserved forest","minimal","primary vegetation-minimal",9,0
"370","855_1","855_1","855_1",855,"Prussing2019",-3.49251,-73.21979,"Peru","Tropical & Subtropical Moist Broadleaf Forests","primary vegetation","primary vegetation","minimal","primary vegetation-minimal",2,1
"371","855_10","855_2","855_1",855,"Prussing2019",-3.743716667,-73.324275,"Peru","Tropical & Subtropical Moist Broadleaf Forests","managed","cropland","intense","managed-substantial",2,1
"372","855_11","855_2","855_1",855,"Prussing2019",-3.742961111,-73.32758056,"Peru","Tropical & Subtropical Moist Broadleaf Forests","managed","cropland","intense","managed-substantial",2,1
"373","855_12","855_2","855_1",855,"Prussing2019",-3.742783333,-73.32959722,"Peru","Tropical & Subtropical Moist Broadleaf Forests","primary vegetation","primary vegetation","minimal","primary vegetation-minimal",6,1
"374","855_13","855_2","855_1",855,"Prussing2019",-3.745672222,-73.32331389,"Peru","Tropical & Subtropical Moist Broadleaf Forests","managed","cropland","intense","managed-substantial",4,1
"375","855_14","855_2","855_1",855,"Prussing2019",-3.743244444,-73.32884722,"Peru","Tropical & Subtropical Moist Broadleaf Forests","primary vegetation","primary vegetation","minimal","primary vegetation-minimal",1,1
"376","855_15","855_2","855_1",855,"Prussing2019",-3.742444444,-73.32854444,"Peru","Tropical & Subtropical Moist Broadleaf Forests","primary vegetation","primary vegetation","minimal","primary vegetation-minimal",3,1
"377","855_16","855_2","855_1",855,"Prussing2019",-3.745177778,-73.32299167,"Peru","Tropical & Subtropical Moist Broadleaf Forests","managed","cropland","intense","managed-substantial",4,1
"378","855_17","855_2","855_1",855,"Prussing2019",-3.744536111,-73.31552778,"Peru","Tropical & Subtropical Moist Broadleaf Forests","primary vegetation","primary vegetation","minimal","primary vegetation-minimal",1,1
"379","855_18","855_2","855_1",855,"Prussing2019",-3.744019444,-73.32328056,"Peru","Tropical & Subtropical Moist Broadleaf Forests","managed","cropland","intense","managed-substantial",1,1
"380","855_19","855_2","855_1",855,"Prussing2019",-3.74525,-73.32311111,"Peru","Tropical & Subtropical Moist Broadleaf Forests","managed","cropland","intense","managed-substantial",2,1
"381","855_2","855_1","855_1",855,"Prussing2019",-3.49432,-73.21913,"Peru","Tropical & Subtropical Moist Broadleaf Forests","primary vegetation","primary vegetation","minimal","primary vegetation-minimal",1,1
"382","855_20","855_2","855_1",855,"Prussing2019",-3.743972222,-73.32503333,"Peru","Tropical & Subtropical Moist Broadleaf Forests","managed","cropland","intense","managed-substantial",2,1
"383","855_21","855_2","855_1",855,"Prussing2019",-3.743261111,-73.32583889,"Peru","Tropical & Subtropical Moist Broadleaf Forests","managed","cropland","intense","managed-substantial",3,1
"384","855_22","855_2","855_1",855,"Prussing2019",-3.744880556,-73.32373889,"Peru","Tropical & Subtropical Moist Broadleaf Forests","managed","cropland","intense","managed-substantial",2,1
"385","855_23","855_2","855_1",855,"Prussing2019",-3.743686111,-73.32485833,"Peru","Tropical & Subtropical Moist Broadleaf Forests","managed","cropland","intense","managed-substantial",2,1
"386","855_24","855_2","855_1",855,"Prussing2019",-3.743783333,-73.32538056,"Peru","Tropical & Subtropical Moist Broadleaf Forests","managed","cropland","intense","managed-substantial",5,1
"387","855_25","855_2","855_1",855,"Prussing2019",-3.743672222,-73.32573056,"Peru","Tropical & Subtropical Moist Broadleaf Forests","managed","cropland","intense","managed-substantial",5,1
"388","855_26","855_3","855_1",855,"Prussing2019",-4.063355556,-73.44263056,"Peru","Tropical & Subtropical Moist Broadleaf Forests","primary vegetation","primary vegetation","minimal","primary vegetation-minimal",5,1
"389","855_27","855_3","855_1",855,"Prussing2019",-4.054336,-73.439133,"Peru","Tropical & Subtropical Moist Broadleaf Forests","managed","cropland","intense","managed-substantial",5,1
"390","855_28","855_3","855_1",855,"Prussing2019",-4.063913889,-73.43991944,"Peru","Tropical & Subtropical Moist Broadleaf Forests","primary vegetation","primary vegetation","minimal","primary vegetation-minimal",5,1
"391","855_29","855_3","855_1",855,"Prussing2019",-4.061169444,-73.44087222,"Peru","Tropical & Subtropical Moist Broadleaf Forests","primary vegetation","primary vegetation","minimal","primary vegetation-minimal",4,1
"392","855_3","855_1","855_1",855,"Prussing2019",-3.4948,-73.22166,"Peru","Tropical & Subtropical Moist Broadleaf Forests","primary vegetation","primary vegetation","minimal","primary vegetation-minimal",2,1
"393","855_30","855_3","855_1",855,"Prussing2019",-4.061172222,-73.44136944,"Peru","Tropical & Subtropical Moist Broadleaf Forests","primary vegetation","primary vegetation","minimal","primary vegetation-minimal",5,1
"394","855_31","855_3","855_1",855,"Prussing2019",-4.061766667,-73.43890833,"Peru","Tropical & Subtropical Moist Broadleaf Forests","primary vegetation","primary vegetation","minimal","primary vegetation-minimal",3,1
"395","855_32","855_3","855_1",855,"Prussing2019",-4.060575,-73.43961944,"Peru","Tropical & Subtropical Moist Broadleaf Forests","primary vegetation","primary vegetation","minimal","primary vegetation-minimal",2,1
"396","855_33","855_3","855_1",855,"Prussing2019",-4.062575,-73.43769722,"Peru","Tropical & Subtropical Moist Broadleaf Forests","managed","cropland","intense","managed-substantial",4,1
"397","855_34","855_3","855_1",855,"Prussing2019",-4.061497222,-73.44287778,"Peru","Tropical & Subtropical Moist Broadleaf Forests","primary vegetation","primary vegetation","minimal","primary vegetation-minimal",4,1
"398","855_35","855_4","855_1",855,"Prussing2019",-3.43365,-73.15809,"Peru","Tropical & Subtropical Moist Broadleaf Forests","primary vegetation","primary vegetation","minimal","primary vegetation-minimal",5,1
"399","855_36","855_4","855_1",855,"Prussing2019",-3.43886,-73.15805,"Peru","Tropical & Subtropical Moist Broadleaf Forests","primary vegetation","primary vegetation","minimal","primary vegetation-minimal",5,1
"400","855_37","855_4","855_1",855,"Prussing2019",-3.44104,-73.158,"Peru","Tropical & Subtropical Moist Broadleaf Forests","primary vegetation","primary vegetation","minimal","primary vegetation-minimal",5,1
"401","855_38","855_4","855_1",855,"Prussing2019",-3.44314,-73.15713,"Peru","Tropical & Subtropical Moist Broadleaf Forests","managed","cropland","intense","managed-substantial",6,1
"402","855_4","855_1","855_1",855,"Prussing2019",-3.49345,-73.22253,"Peru","Tropical & Subtropical Moist Broadleaf Forests","primary vegetation","primary vegetation","minimal","primary vegetation-minimal",3,1
"403","855_41","855_4","855_1",855,"Prussing2019",-3.44529,-73.15191,"Peru","Tropical & Subtropical Moist Broadleaf Forests","primary vegetation","primary vegetation","minimal","primary vegetation-minimal",5,1
"404","855_43","855_5","855_1",855,"Prussing2019",-4.195166667,-74.21125833,"Peru","Tropical & Subtropical Moist Broadleaf Forests","primary vegetation","primary vegetation","minimal","primary vegetation-minimal",6,1
"405","855_44","855_6","855_1",855,"Prussing2019",-4.154186111,-73.47173889,"Peru","Tropical & Subtropical Moist Broadleaf Forests","primary vegetation","primary vegetation","minimal","primary vegetation-minimal",2,1
"406","855_45","855_6","855_1",855,"Prussing2019",-4.154416667,-73.47260278,"Peru","Tropical & Subtropical Moist Broadleaf Forests","primary vegetation","primary vegetation","minimal","primary vegetation-minimal",1,1
"407","855_46","855_6","855_1",855,"Prussing2019",-4.158497222,-73.47149722,"Peru","Tropical & Subtropical Moist Broadleaf Forests","managed","cropland","intense","managed-substantial",6,1
"408","855_47","855_6","855_1",855,"Prussing2019",-4.159208333,-73.47172778,"Peru","Tropical & Subtropical Moist Broadleaf Forests","managed","cropland","intense","managed-substantial",1,1
"409","855_48","855_6","855_1",855,"Prussing2019",-4.158263889,-73.47417222,"Peru","Tropical & Subtropical Moist Broadleaf Forests","managed","cropland","intense","managed-substantial",5,1
"410","855_49","855_6","855_1",855,"Prussing2019",-4.156413889,-73.47575278,"Peru","Tropical & Subtropical Moist Broadleaf Forests","primary vegetation","primary vegetation","minimal","primary vegetation-minimal",3,1
"411","855_5","855_1","855_1",855,"Prussing2019",-3.49554,-73.22355,"Peru","Tropical & Subtropical Moist Broadleaf Forests","primary vegetation","primary vegetation","minimal","primary vegetation-minimal",3,1
"412","855_50","855_6","855_1",855,"Prussing2019",-4.156633333,-73.473925,"Peru","Tropical & Subtropical Moist Broadleaf Forests","managed","cropland","intense","managed-substantial",1,1
"413","855_51","855_7","855_1",855,"Prussing2019",-3.36112,-73.06537,"Peru","Tropical & Subtropical Moist Broadleaf Forests","primary vegetation","primary vegetation","minimal","primary vegetation-minimal",3,1
"414","855_52","855_7","855_1",855,"Prussing2019",-3.35754,-73.06551,"Peru","Tropical & Subtropical Moist Broadleaf Forests","primary vegetation","primary vegetation","minimal","primary vegetation-minimal",3,1
"415","855_53","855_7","855_1",855,"Prussing2019",-3.3584,-73.06454,"Peru","Tropical & Subtropical Moist Broadleaf Forests","primary vegetation","primary vegetation","minimal","primary vegetation-minimal",2,1
"416","855_54","855_7","855_1",855,"Prussing2019",-3.36002,-73.06309,"Peru","Tropical & Subtropical Moist Broadleaf Forests","primary vegetation","primary vegetation","minimal","primary vegetation-minimal",4,1
"417","855_55","855_7","855_1",855,"Prussing2019",-3.35959,-73.0616,"Peru","Tropical & Subtropical Moist Broadleaf Forests","primary vegetation","primary vegetation","minimal","primary vegetation-minimal",3,1
"418","855_56","855_7","855_1",855,"Prussing2019",-3.35842,-73.06221,"Peru","Tropical & Subtropical Moist Broadleaf Forests","primary vegetation","primary vegetation","minimal","primary vegetation-minimal",4,1
"419","855_58","855_7","855_1",855,"Prussing2019",-3.35732,-73.05787,"Peru","Tropical & Subtropical Moist Broadleaf Forests","primary vegetation","primary vegetation","minimal","primary vegetation-minimal",1,1
"420","855_59","855_8","855_1",855,"Prussing2019",-3.4467482,-73.3162566,"Peru","Tropical & Subtropical Moist Broadleaf Forests","primary vegetation","primary vegetation","minimal","primary vegetation-minimal",5,1
"421","855_6","855_1","855_1",855,"Prussing2019",-3.49636,-73.23394,"Peru","Tropical & Subtropical Moist Broadleaf Forests","primary vegetation","primary vegetation","minimal","primary vegetation-minimal",2,1
"422","855_7","855_1","855_1",855,"Prussing2019",-3.4968,-73.22825,"Peru","Tropical & Subtropical Moist Broadleaf Forests","primary vegetation","primary vegetation","minimal","primary vegetation-minimal",2,1
"423","855_8","855_1","855_1",855,"Prussing2019",-3.49387,-73.23728,"Peru","Tropical & Subtropical Moist Broadleaf Forests","primary vegetation","primary vegetation","minimal","primary vegetation-minimal",2,1
"424","855_9","855_2","855_1",855,"Prussing2019",-3.745261111,-73.32274444,"Peru","Tropical & Subtropical Moist Broadleaf Forests","managed","cropland","intense","managed-substantial",4,1
"425","917_3","917_3","917_1",917,"Batallan2015",-31.4,-64.18333333,"Argentina","Temperate Grasslands, Savannas & Shrublands","managed","fruit and vegetable plantation","light","managed-substantial",1,0
"426","960_1","960_1","960_1",960,"Forattini1993",-24.715246,-47.883378,"Brazil","Tropical & Subtropical Moist Broadleaf Forests","managed","rice irrigation","intense","managed-substantial",6,0
"427","960_2","960_2","960_1",960,"Forattini1993",-24.715246,-47.883378,"Brazil","Tropical & Subtropical Moist Broadleaf Forests","primary vegetation","primary vegetation","light","primary vegetation-substantial",8,0
"428","988_1","988_1","988_1",988,"CerettiJunior2020",-23.45395,-46.63481667,"Brazil","Tropical & Subtropical Moist Broadleaf Forests","urban","urban","intense","urban-substantial",1,0
"429","988_1","988_1","988_2",988,"CerettiJunior2020",-23.45395,-46.63481667,"Brazil","Tropical & Subtropical Moist Broadleaf Forests","urban","urban","intense","urban-substantial",1,0
"430","988_2","988_1","988_1",988,"CerettiJunior2020",-23.45103333,-46.63571667,"Brazil","Tropical & Subtropical Moist Broadleaf Forests","secondary vegetation","secondary vegetation","light","secondary vegetation-substantial",2,0
"431","988_2","988_1","988_2",988,"CerettiJunior2020",-23.45103333,-46.63571667,"Brazil","Tropical & Subtropical Moist Broadleaf Forests","secondary vegetation","secondary vegetation","light","secondary vegetation-substantial",2,0
"432","988_3","988_1","988_1",988,"CerettiJunior2020",-23.4104,-46.62008333,"Brazil","Tropical & Subtropical Moist Broadleaf Forests","secondary vegetation","secondary vegetation","minimal","secondary vegetation-minimal",1,0
"433","988_3","988_1","988_2",988,"CerettiJunior2020",-23.4104,-46.62008333,"Brazil","Tropical & Subtropical Moist Broadleaf Forests","secondary vegetation","secondary vegetation","minimal","secondary vegetation-minimal",1,0
